2.50000000e-01,5.36015249e-01,5.36037814e-01
5.00000000e-01,5.22263217e-01,5.22285790e-01
1.00000000e+00,5.11439750e-01,5.11458165e-01
1.14815362e+00,5.12663395e-01,5.12678802e-01
1.31825674e+00,5.14909968e-01,5.14923189e-01
1.51356125e+00,5.17831681e-01,5.17830798e-01
1.73780083e+00,5.20812397e-01,5.20803127e-01
1.99526231e+00,5.22757620e-01,5.22726876e-01
2.29086765e+00,5.22592914e-01,5.22560059e-01
2.63026799e+00,5.19034288e-01,5.18980433e-01
3.01995172e+00,5.11177403e-01,5.11055957e-01
3.46736850e+00,4.98225352e-01,4.98121231e-01
3.98107171e+00,4.79891109e-01,4.79804557e-01
4.57088190e+00,4.54468286e-01,4.54358479e-01
5.24807460e+00,4.22684728e-01,4.22594488e-01
6.02559586e+00,3.82946057e-01,3.82870851e-01
6.91830971e+00,3.36295680e-01,3.36246196e-01
7.94328235e+00,2.84637487e-01,2.84614097e-01
9.12010839e+00,2.32049270e-01,2.32091991e-01
1.04712855e+01,2.57150630e-01,2.58742442e-01
1.20226443e+01,2.51743001e-01,2.51466671e-01
1.38038426e+01,2.28308809e-01,2.28179510e-01
1.58489319e+01,2.05781563e-01,2.05968723e-01
1.81970086e+01,1.85262349e-01,1.85484769e-01
2.08929613e+01,1.66739413e-01,1.67282179e-01
2.39883292e+01,1.49852277e-01,1.50404099e-01
2.75422870e+01,1.34372583e-01,1.35249581e-01
3.16227766e+01,1.20288465e-01,1.21064587e-01
3.63078055e+01,1.07712939e-01,1.08449834e-01
4.16869383e+01,9.73587802e-02,9.80268629e-02
4.78630092e+01,8.73059742e-02,8.79816998e-02
5.49540874e+01,7.88523651e-02,7.92799840e-02
6.30957344e+01,7.10236405e-02,7.11962500e-02
7.24435960e+01,6.45030039e-02,6.45782046e-02
8.31763771e+01,5.83374908e-02,5.83157908e-02
9.54992586e+01,5.28932886e-02,5.28386716e-02
1.09647820e+02,4.79495882e-02,4.78858403e-02
1.25892541e+02,4.43309948e-02,4.42692608e-02
1.44543977e+02,4.08207024e-02,4.07651978e-02
1.65958691e+02,3.74279184e-02,3.73535538e-02
1.90546072e+02,3.48008465e-02,3.47604161e-02
2.18776162e+02,3.24499370e-02,3.24107579e-02
2.51188643e+02,3.03850979e-02,3.03470289e-02
2.88403150e+02,2.85216698e-02,2.84969786e-02
3.31131121e+02,2.69241138e-02,2.68932254e-02
3.80189396e+02,2.53040240e-02,2.52734221e-02
4.36515832e+02,2.41804544e-02,2.41453707e-02
5.01187234e+02,2.29642551e-02,2.29297826e-02
5.75439937e+02,2.19135780e-02,2.18837924e-02
6.60693448e+02,2.12122885e-02,2.11827702e-02
7.58577575e+02,2.03548294e-02,2.03186843e-02
8.70963590e+02,1.96694880e-02,1.96374021e-02
1.00000000e+03,1.91173726e-02,1.90818937e-02
