1.25000000e-01,4.84458806e-01,4.84478872e-01
2.50000000e-01,4.73975405e-01,4.73992681e-01
5.00000000e-01,4.58493966e-01,4.58508672e-01
1.00000000e+00,4.45849154e-01,4.45860998e-01
1.14815362e+00,4.45712164e-01,4.45725803e-01
1.31825674e+00,4.46307300e-01,4.46302524e-01
1.51356125e+00,4.47651983e-01,4.47648921e-01
1.73780083e+00,4.48979186e-01,4.48935363e-01
1.99526231e+00,4.50672313e-01,4.50405881e-01
2.29086765e+00,4.51383028e-01,4.50545322e-01
2.63026799e+00,4.56909955e-01,4.54434501e-01
3.01995172e+00,4.57745120e-01,4.54373273e-01
3.46736850e+00,4.70321890e-01,4.67238800e-01
3.98107171e+00,4.62495781e-01,4.59601165e-01
4.57088190e+00,4.58413412e-01,4.56278741e-01
5.24807460e+00,4.52384000e-01,4.50858798e-01
6.02559586e+00,4.40857672e-01,4.38832979e-01
6.91830971e+00,4.24766108e-01,4.23589954e-01
7.94328235e+00,4.18953292e-01,4.18071011e-01
9.12010839e+00,4.05103760e-01,4.03873691e-01
1.04712855e+01,4.21090496e-01,4.20430623e-01
1.20226443e+01,4.12738161e-01,4.12119892e-01
1.38038426e+01,3.84703445e-01,3.84158586e-01
1.58489319e+01,3.57872078e-01,3.55889198e-01
1.81970086e+01,3.48224933e-01,3.38304976e-01
2.08929613e+01,3.55447335e-01,3.46668652e-01
2.39883292e+01,3.48645572e-01,3.42093358e-01
2.75422870e+01,3.46868498e-01,3.44632461e-01
3.16227766e+01,3.40871986e-01,3.39160564e-01
3.63078055e+01,3.38262426e-01,3.37249856e-01
4.16869383e+01,3.32518695e-01,3.32008382e-01
4.78630092e+01,3.24679303e-01,3.24186143e-01
5.49540874e+01,3.29335849e-01,3.29151596e-01
6.30957344e+01,3.14899886e-01,3.14148632e-01
7.24435960e+01,3.09670078e-01,3.08918374e-01
8.31763771e+01,3.00323488e-01,2.99002464e-01
9.54992586e+01,2.89505925e-01,2.89093790e-01
1.09647820e+02,2.80890625e-01,2.80433606e-01
1.25892541e+02,2.76444897e-01,2.76261252e-01
1.44543977e+02,2.58237501e-01,2.57937042e-01
1.65958691e+02,2.42776560e-01,2.42237435e-01
1.90546072e+02,2.23336472e-01,2.22917785e-01
2.18776162e+02,1.96975825e-01,1.94991068e-01
2.51188643e+02,1.64244485e-01,1.63131852e-01
2.88403150e+02,1.60368163e-01,1.60233342e-01
3.31131121e+02,1.58759947e-01,1.58628912e-01
3.80189396e+02,1.56797930e-01,1.56659826e-01
4.36515832e+02,1.55764172e-01,1.55637524e-01
5.01187234e+02,1.54619627e-01,1.54501532e-01
5.75439937e+02,1.53370051e-01,1.53263940e-01
6.60693448e+02,1.52542791e-01,1.52429363e-01
7.58577575e+02,1.51713141e-01,1.51606332e-01
8.70963590e+02,1.50685900e-01,1.50564094e-01
1.00000000e+03,1.49992670e-01,1.49892355e-01
