2.50000000e-01,4.92437260e-01,4.92459958e-01
5.00000000e-01,4.86971901e-01,4.86992395e-01
1.00000000e+00,4.74745268e-01,4.74782260e-01
1.14815362e+00,4.71084379e-01,4.71102971e-01
1.31825674e+00,4.66854026e-01,4.66872476e-01
1.51356125e+00,4.61870662e-01,4.61873230e-01
1.73780083e+00,4.56387250e-01,4.56407023e-01
1.99526231e+00,4.50006227e-01,4.50013035e-01
2.29086765e+00,4.42924988e-01,4.42935098e-01
2.63026799e+00,4.34686040e-01,4.34685236e-01
3.01995172e+00,4.25110785e-01,4.25093865e-01
3.46736850e+00,4.13730245e-01,4.13669786e-01
3.98107171e+00,4.00697967e-01,4.00409726e-01
4.57088190e+00,3.93081912e-01,3.91286729e-01
5.24807460e+00,3.96167163e-01,3.93390699e-01
6.02559586e+00,3.94421709e-01,3.93140207e-01
6.91830971e+00,3.83387988e-01,3.82537904e-01
7.94328235e+00,3.68438459e-01,3.67415397e-01
9.12010839e+00,3.53756145e-01,3.52750617e-01
1.04712855e+01,3.37340662e-01,3.36585185e-01
1.20226443e+01,3.23642173e-01,3.22463534e-01
1.38038426e+01,3.85089561e-01,3.84685452e-01
1.58489319e+01,5.23013713e-01,5.22398651e-01
1.81970086e+01,4.93151448e-01,4.92680334e-01
2.08929613e+01,4.58021411e-01,4.57521207e-01
2.39883292e+01,4.24264189e-01,4.23751836e-01
2.75422870e+01,3.90878805e-01,3.90308607e-01
3.16227766e+01,3.59913698e-01,3.59306604e-01
3.63078055e+01,3.39204913e-01,3.38770878e-01
4.16869383e+01,3.15055180e-01,3.14647208e-01
4.78630092e+01,2.94881164e-01,2.94506427e-01
5.49540874e+01,2.76264147e-01,2.75913244e-01
6.30957344e+01,2.62000885e-01,2.61666244e-01
7.24435960e+01,2.48631236e-01,2.48350177e-01
8.31763771e+01,2.35891660e-01,2.35552853e-01
9.54992586e+01,2.24468795e-01,2.24159012e-01
1.09647820e+02,2.15020446e-01,2.14711849e-01
1.25892541e+02,2.06654974e-01,2.06351331e-01
1.44543977e+02,1.99487024e-01,1.99215664e-01
1.65958691e+02,1.92833269e-01,1.92582796e-01
1.90546072e+02,1.87176341e-01,1.86924493e-01
2.18776162e+02,1.81696050e-01,1.81437553e-01
2.51188643e+02,1.77767828e-01,1.77559150e-01
2.88403150e+02,1.73576631e-01,1.73372670e-01
3.31131121e+02,1.70981581e-01,1.70808839e-01
3.80189396e+02,1.68105133e-01,1.67949843e-01
4.36515832e+02,1.65360720e-01,1.65216486e-01
5.01187234e+02,1.63441451e-01,1.63317077e-01
5.75439937e+02,1.61379437e-01,1.61254682e-01
6.60693448e+02,1.59817177e-01,1.59711481e-01
7.58577575e+02,1.58030436e-01,1.57925170e-01
8.70963590e+02,1.56425838e-01,1.56326666e-01
1.00000000e+03,1.55256933e-01,1.55170606e-01
