2.50000000e-01,5.39198415e-01,5.39223597e-01
5.00000000e-01,5.35673767e-01,5.35702242e-01
1.00000000e+00,5.32013300e-01,5.32051221e-01
1.14815362e+00,5.31950129e-01,5.31982329e-01
1.31825674e+00,5.31579053e-01,5.31599164e-01
1.51356125e+00,5.30702612e-01,5.30727521e-01
1.73780083e+00,5.28733471e-01,5.28761888e-01
1.99526231e+00,5.24768082e-01,5.24779200e-01
2.29086765e+00,5.18114142e-01,5.18127195e-01
2.63026799e+00,5.07390417e-01,5.07393021e-01
3.01995172e+00,4.91554196e-01,4.91545969e-01
3.46736850e+00,4.69720121e-01,4.69707415e-01
3.98107171e+00,4.40629850e-01,4.40615091e-01
4.57088190e+00,4.03195796e-01,4.03173011e-01
5.24807460e+00,3.56374937e-01,3.56344530e-01
6.02559586e+00,2.98960214e-01,2.98941209e-01
6.91830971e+00,2.29631759e-01,2.29601108e-01
7.94328235e+00,1.79808955e-01,1.79022556e-01
9.12010839e+00,1.74891999e-01,1.75397707e-01
1.04712855e+01,2.94515462e-01,2.94065180e-01
1.20226443e+01,2.92270336e-01,2.91950288e-01
1.38038426e+01,2.64153426e-01,2.63759635e-01
1.58489319e+01,2.41113282e-01,2.40837075e-01
1.81970086e+01,2.17716535e-01,2.17413375e-01
2.08929613e+01,1.98893367e-01,1.98669086e-01
2.39883292e+01,1.80621216e-01,1.80386037e-01
2.75422870e+01,1.63532780e-01,1.63353473e-01
3.16227766e+01,1.50252640e-01,1.50084248e-01
3.63078055e+01,1.38163204e-01,1.37996226e-01
4.16869383e+01,1.26753146e-01,1.26626303e-01
4.78630092e+01,1.16567572e-01,1.16448304e-01
5.49540874e+01,1.07988665e-01,1.07877921e-01
6.30957344e+01,9.96328478e-02,9.95327704e-02
7.24435960e+01,9.29674056e-02,9.28884145e-02
8.31763771e+01,8.69229331e-02,8.68448290e-02
9.54992586e+01,8.12604810e-02,8.11828926e-02
1.09647820e+02,7.67366992e-02,7.66687506e-02
1.25892541e+02,7.26147554e-02,7.25515796e-02
1.44543977e+02,6.88299055e-02,6.87582805e-02
1.65958691e+02,6.56346273e-02,6.55695621e-02
1.90546072e+02,6.27082805e-02,6.26382262e-02
2.18776162e+02,6.02995407e-02,6.02263011e-02
2.51188643e+02,5.80910555e-02,5.80213824e-02
2.88403150e+02,5.61674197e-02,5.60940081e-02
3.31131121e+02,5.43436246e-02,5.42774092e-02
3.80189396e+02,5.28636530e-02,5.27938012e-02
4.36515832e+02,5.16030789e-02,5.15361715e-02
5.01187234e+02,5.01973569e-02,5.01321965e-02
5.75439937e+02,4.92256979e-02,4.91671783e-02
6.60693448e+02,4.84292689e-02,4.83732854e-02
7.58577575e+02,4.75975458e-02,4.75489869e-02
8.70963590e+02,4.68583688e-02,4.68183806e-02
1.00000000e+03,4.63407781e-02,4.62973015e-02
