2.50000000e-01,5.39984559e-01,5.40014720e-01
5.00000000e-01,5.35172135e-01,5.35201441e-01
1.00000000e+00,5.24156990e-01,5.24188487e-01
1.14815362e+00,5.21202471e-01,5.21224536e-01
1.31825674e+00,5.17517246e-01,5.17528185e-01
1.51356125e+00,5.13267059e-01,5.13302169e-01
1.73780083e+00,5.08144123e-01,5.08170788e-01
1.99526231e+00,5.02255941e-01,5.02271933e-01
2.29086765e+00,4.95752727e-01,4.95777745e-01
2.63026799e+00,4.88156361e-01,4.88168596e-01
3.01995172e+00,4.79548359e-01,4.79563961e-01
3.46736850e+00,4.69069959e-01,4.69077778e-01
3.98107171e+00,4.56036996e-01,4.56030706e-01
4.57088190e+00,4.39413870e-01,4.39389753e-01
5.24807460e+00,4.17766053e-01,4.17699151e-01
6.02559586e+00,3.89813395e-01,3.89699252e-01
6.91830971e+00,3.54605280e-01,3.54375159e-01
7.94328235e+00,3.28803156e-01,3.26803169e-01
9.12010839e+00,3.16860983e-01,3.16163785e-01
1.04712855e+01,2.94659030e-01,2.94086082e-01
1.20226443e+01,2.70196729e-01,2.69714733e-01
1.38038426e+01,2.48499055e-01,2.47602727e-01
1.58489319e+01,3.65701173e-01,3.65284784e-01
1.81970086e+01,3.45280350e-01,3.44893196e-01
2.08929613e+01,3.15727812e-01,3.15375551e-01
2.39883292e+01,2.86938604e-01,2.86601162e-01
2.75422870e+01,2.60958407e-01,2.60670775e-01
3.16227766e+01,2.37841028e-01,2.37507457e-01
3.63078055e+01,2.15730670e-01,2.15450350e-01
4.16869383e+01,1.96789078e-01,1.96573539e-01
4.78630092e+01,1.77315473e-01,1.77045426e-01
5.49540874e+01,1.62251709e-01,1.61986235e-01
6.30957344e+01,1.48017161e-01,1.47803460e-01
7.24435960e+01,1.35114782e-01,1.34900942e-01
8.31763771e+01,1.24426398e-01,1.24233445e-01
9.54992586e+01,1.13923900e-01,1.13747928e-01
1.09647820e+02,1.05735756e-01,1.05588901e-01
1.25892541e+02,9.79056958e-02,9.77501914e-02
1.44543977e+02,9.15084267e-02,9.13785663e-02
1.65958691e+02,8.50187378e-02,8.48893219e-02
1.90546072e+02,8.02064449e-02,8.01010934e-02
2.18776162e+02,7.53393458e-02,7.52449505e-02
2.51188643e+02,7.12936787e-02,7.11897127e-02
2.88403150e+02,6.78795458e-02,6.77866690e-02
3.31131121e+02,6.48792983e-02,6.47988768e-02
3.80189396e+02,6.20448472e-02,6.19697292e-02
4.36515832e+02,5.97496241e-02,5.96827575e-02
5.01187234e+02,5.75635103e-02,5.74954888e-02
5.75439937e+02,5.58759886e-02,5.58028012e-02
6.60693448e+02,5.40508282e-02,5.39719386e-02
7.58577575e+02,5.27082013e-02,5.26307095e-02
8.70963590e+02,5.13915264e-02,5.13197467e-02
1.00000000e+03,5.02238818e-02,5.01626702e-02
