1.25000000e-01,4.90293268e-01,4.90306309e-01
2.50000000e-01,4.84632104e-01,4.84641666e-01
5.00000000e-01,4.72416484e-01,4.72426990e-01
1.00000000e+00,4.43738756e-01,4.43739534e-01
1.18850223e+00,4.32188581e-01,4.32174299e-01
1.41253754e+00,4.17572567e-01,4.17489273e-01
1.67880402e+00,3.99902250e-01,3.99630428e-01
1.99526231e+00,3.88549322e-01,3.85660027e-01
2.37137371e+00,3.71910801e-01,3.68038138e-01
2.81838293e+00,3.74293448e-01,3.71678289e-01
3.34965439e+00,3.71596617e-01,3.70730863e-01
3.98107171e+00,3.68408845e-01,3.68023592e-01
4.73151259e+00,3.64365295e-01,3.63968595e-01
5.62341325e+00,4.15360298e-01,4.15913024e-01
6.68343918e+00,5.69856876e-01,5.69085758e-01
7.94328235e+00,7.65744551e-01,7.64969477e-01
9.44060876e+00,6.98847541e-01,6.97765400e-01
1.12201845e+01,6.49906781e-01,6.49266244e-01
1.33352143e+01,5.83528237e-01,5.83112355e-01
1.58489319e+01,5.26927354e-01,5.26382171e-01
1.88364909e+01,4.75637085e-01,4.75047841e-01
2.23872114e+01,4.26843912e-01,4.26202036e-01
2.66072506e+01,3.97844460e-01,3.97420278e-01
3.16227766e+01,3.57477640e-01,3.56889022e-01
3.75837404e+01,3.29264817e-01,3.28704892e-01
4.46683592e+01,3.01634581e-01,3.01186745e-01
5.30884444e+01,2.80779246e-01,2.80267137e-01
6.30957344e+01,2.59920464e-01,2.59406868e-01
7.49894209e+01,2.42436429e-01,2.42060319e-01
8.91250938e+01,2.27847730e-01,2.27512255e-01
1.05925373e+02,2.17051736e-01,2.16731876e-01
1.25892541e+02,2.05242828e-01,2.04909850e-01
1.49623566e+02,1.96355433e-01,1.96050049e-01
1.77827941e+02,1.88955291e-01,1.88668790e-01
2.11348904e+02,1.82205329e-01,1.81940148e-01
2.51188643e+02,1.77425098e-01,1.77193111e-01
2.98538262e+02,1.72816058e-01,1.72614200e-01
3.54813389e+02,1.68308450e-01,1.68102655e-01
4.21696503e+02,1.65057530e-01,1.64886191e-01
5.01187234e+02,1.62085442e-01,1.61926587e-01
5.95662144e+02,1.60263380e-01,1.60141542e-01
7.07945784e+02,1.58196528e-01,1.58082865e-01
8.41395142e+02,1.56337172e-01,1.56234640e-01
1.00000000e+03,1.54719836e-01,1.54624893e-01
