4,32,0.5,0.5,0.0098621,0.025088
16,164,0.2496,0.27491,0.0098723,0.040624
64,710,0.12493,0.13445,0.0099041,0.048575
256,2946,0.062476,0.067166,0.0098894,0.040734
1024,12044,0.031243,0.033678,0.0098733,0.02504
4096,48672,0.015621,0.016887,0.0098751,0.0087363
16384,1.9564e+05,0.0078107,0.0085021,0.0098692,0.0021139
