4,32,0.5,0.5,0.00098966,0.0030414
16,164,0.2496,0.27491,0.00098969,0.0046117
64,710,0.12493,0.13445,0.00098964,0.0061554
256,2946,0.062476,0.067166,0.00098962,0.007682
1024,12044,0.031243,0.033678,0.00098961,0.01056
4096,48672,0.015621,0.016887,0.00098952,0.015018
16384,1.9564e+05,0.0078107,0.0085021,0.00098942,0.013744
