4,32,0.5,0.5,0.095177,0.124
16,164,0.2496,0.27491,0.095495,0.057245
64,710,0.12493,0.13445,0.095524,0.020709
256,2946,0.062476,0.067166,0.095531,0.0046952
1024,12044,0.031243,0.033678,0.095534,0.0011997
4096,48672,0.015621,0.016887,0.095535,0.00047452
16384,1.9564e+05,0.0078107,0.0085021,0.095536,0.00015102
