4,32,0.5,0.5,0.00049483,0.0021381
16,164,0.2496,0.27491,0.00049554,0.0031117
64,710,0.12493,0.13445,0.00049573,0.0043134
256,2946,0.062476,0.067166,0.00049535,0.0054421
1024,12044,0.031243,0.033678,0.00049523,0.0075438
4096,48672,0.015621,0.016887,0.0004955,0.010709
16384,1.9564e+05,0.0078107,0.0085021,0.00049584,0.0098731
