4,16,0.5,0.5,0.047451,0.13154
16,82,0.2496,0.27491,0.047682,0.096238
64,355,0.12493,0.13445,0.047757,0.054909
256,1473,0.062476,0.067166,0.047783,0.024526
1024,6022,0.031243,0.033678,0.04777,0.01209
4096,24336,0.015621,0.016887,0.047768,0.0081004
