4,16,0.5,0.5,0.0098246,0.022391
16,82,0.2496,0.27491,0.0098279,0.031802
64,355,0.12493,0.13445,0.0098274,0.04576
256,1473,0.062476,0.067166,0.0098354,0.04524
1024,6022,0.031243,0.033678,0.0098328,0.029006
4096,24336,0.015621,0.016887,0.009831,0.012255
16384,97818,0.0078107,0.0085021,0.0098309,0.0044606
