22,208,0.20318,0.27186,0.0098639,0.043183
76,802,0.11143,0.13445,0.0098645,0.049103
285,3174,0.0578,0.067166,0.0098648,0.041283
1087,12544,0.029863,0.033678,0.0098651,0.025525
4201,49508,0.015346,0.016887,0.0098654,0.0094069
16601,1.9737e+05,0.0077376,0.0085021,NaN,NaN
