22,104,0.20318,0.27186,0.019558,0.048431
76,401,0.11143,0.13445,0.019765,0.064349
285,1587,0.0578,0.067166,0.020503,0.060643
1087,6272,0.029863,0.033678,0.020742,0.03896
4201,24754,0.015346,0.016887,0.020016,0.016352
16601,98684,0.0077376,0.0085021,0.019925,0.0058609
