22,208,0.20318,0.27186,0.0098674,0.042873
76,802,0.11143,0.13445,0.0098635,0.048516
285,3174,0.0578,0.067166,0.0098626,0.039741
1087,12544,0.029863,0.033678,0.009862,0.023578
4201,49508,0.015346,0.016887,0.0098639,0.0081861
16601,1.9737e+05,0.0077376,0.0085021,0.0098647,0.0018674
