1.00000000e+00,3.67938392e-01,3.67911187e-01
1.22527986e+00,3.64323933e-01,3.63475984e-01
1.50131073e+00,4.02972726e-01,4.02236524e-01
1.83952580e+00,4.35289855e-01,4.34795436e-01
2.25393390e+00,4.63694932e-01,4.63011132e-01
2.76169981e+00,4.91360123e-01,4.87550286e-01
3.38385515e+00,5.13147653e-01,5.10197375e-01
4.14616956e+00,5.30334977e-01,5.28508925e-01
5.08021805e+00,5.34029181e-01,5.32729962e-01
6.22468884e+00,5.40411391e-01,5.38327238e-01
7.62698586e+00,5.37043608e-01,5.35355035e-01
9.34519215e+00,5.28818051e-01,5.26708043e-01
1.14504757e+01,5.31067899e-01,5.30115644e-01
1.40300372e+01,5.11958788e-01,5.10443745e-01
1.71907220e+01,5.09507530e-01,5.08281318e-01
2.10634454e+01,5.02216638e-01,5.00266840e-01
2.58086154e+01,4.92610884e-01,4.90673126e-01
3.16227766e+01,4.92629623e-01,4.91621305e-01
3.87467512e+01,4.86707589e-01,4.84644293e-01
4.74756138e+01,4.76939703e-01,4.75328372e-01
5.81709133e+01,4.66182270e-01,4.64388108e-01
7.12756483e+01,4.58030325e-01,4.56274241e-01
8.73326162e+01,4.50211823e-01,4.49125891e-01
1.07006896e+02,4.41898412e-01,4.41283915e-01
1.31113394e+02,4.11112780e-01,4.10356793e-01
1.60650600e+02,4.05177230e-01,4.04253652e-01
1.96841945e+02,3.67458797e-01,3.66629486e-01
2.41186470e+02,3.24271044e-01,3.23958297e-01
2.95520924e+02,2.78056700e-01,2.77806790e-01
3.62095835e+02,2.40491360e-01,2.40302591e-01
4.43668733e+02,1.89350266e-01,1.89029341e-01
5.43618362e+02,1.46807360e-01,1.46623016e-01
6.66084629e+02,1.06150029e-01,1.05919156e-01
8.16140079e+02,7.37224063e-02,7.32516153e-02
1.00000000e+03,5.51432920e-02,5.51128259e-02
