5.06329114e-02,5.17035667e-01
1.02564103e-01,5.17515387e-01
2.10526316e-01,5.19536283e-01
4.44444444e-01,5.28347135e-01
1.00000000e+00,5.67601873e-01
1.20679264e+00,5.92818440e-01
1.45634848e+00,6.21271582e-01
1.75751062e+00,6.52459414e-01
2.12095089e+00,6.85297639e-01
2.55954792e+00,7.18444644e-01
3.08884360e+00,7.50615623e-01
3.72759372e+00,7.80789032e-01
4.49843267e+00,8.08237781e-01
5.42867544e+00,8.32454344e-01
6.55128557e+00,8.53118094e-01
7.90604321e+00,8.70146676e-01
9.54095476e+00,8.83752322e-01
1.15139540e+01,8.94444453e-01
1.38949549e+01,9.02963742e-01
1.67683294e+01,9.10124901e-01
2.02358965e+01,9.16583672e-01
2.44205309e+01,9.22663492e-01
2.94705170e+01,9.28366523e-01
3.55648031e+01,9.33485198e-01
4.29193426e+01,9.37671935e-01
5.17947468e+01,9.40527303e-01
6.25055193e+01,9.41828200e-01
7.54312006e+01,9.41653673e-01
9.10298178e+01,9.40163247e-01
1.09854114e+02,9.37328297e-01
1.32571137e+02,9.32829258e-01
1.59985872e+02,9.26046983e-01
1.93069773e+02,9.16191500e-01
2.32995181e+02,9.02585118e-01
2.81176870e+02,8.84772675e-01
3.39322177e+02,8.62301936e-01
4.09491506e+02,8.34499574e-01
4.94171336e+02,8.00421138e-01
5.96362332e+02,7.58884637e-01
7.19685673e+02,7.08522605e-01
8.68511374e+02,6.47861678e-01
1.04811313e+03,5.75427427e-01
1.26485522e+03,4.89745252e-01
1.52641797e+03,3.87959783e-01
1.84206997e+03,2.67814954e-01
2.22299648e+03,1.29700244e-01
2.68269580e+03,2.36285769e-02
3.23745754e+03,1.97792947e-01
3.90693994e+03,3.96505374e-01
4.71486636e+03,6.01865341e-01
5.68986603e+03,8.02034333e-01
6.86648845e+03,9.85119436e-01
8.28642773e+03,1.13884737e+00
1.00000000e+04,1.24819913e+00
