4,32,0.5,0.5,0.66321,0.025558
16,128,0.25,0.25,0.6634,0.0088524
64,512,0.125,0.125,0.66339,0.0036034
256,2048,0.0625,0.0625,0.66339,0.0015198
1024,8192,0.03125,0.03125,0.66339,0.00062037
4096,32768,0.015625,0.015625,0.66339,0.00024142
16384,1.3107e+05,0.0078125,0.0078125,0.66339,9.0347e-05
