4,32,0.5,0.5,0.019641,0.046002
16,128,0.25,0.25,0.019661,0.041752
64,512,0.125,0.125,0.019661,0.047715
256,2048,0.0625,0.0625,0.019661,0.036286
1024,8192,0.03125,0.03125,0.019662,0.015531
4096,32768,0.015625,0.015625,0.019662,0.0038988
16384,1.3107e+05,0.0078125,0.0078125,0.019662,0.00071795
