4,32,0.5,0.5,0.0098621,0.025095
16,128,0.25,0.25,0.0098654,0.041996
64,512,0.125,0.125,0.0098654,0.051127
256,2048,0.0625,0.0625,0.0098654,0.044064
1024,8192,0.03125,0.03125,0.0098654,0.028026
4096,32768,0.015625,0.015625,0.0098654,0.011356
16384,1.3107e+05,0.0078125,0.0078125,0.0098654,0.0027912
