0.29532,0.29546,0.29533,0.28937
0.041775,0.041898,0.041766,0.036141
0.004386,0.0044732,0.0043523,0.0032675
0.00046555,0.00057943,0.00045691,0.0063571
5.9809e-05,0.00018335,5.9291e-05,0.006777
2.7254e-05,0.00014404,2.071e-05,0.0068199
2.5396e-05,0.00014015,1.7132e-05,0.0068243
