22,208,0.20318,0.27186,0.33169,0.00055122
76,802,0.11143,0.13445,0.33169,7.2114e-05
285,3174,0.0578,0.067166,0.33169,8.3606e-06
1087,12544,0.029863,0.033678,0.3317,9.7673e-07
4201,49508,0.015346,0.016887,0.3317,1.18e-07
16601,1.9737e+05,0.0077376,0.0085021,0.3317,1.5822e-08
