22,208,0.20318,0.27186,0.0098259,0.029803
76,802,0.11143,0.13445,0.0098279,0.029549
285,3174,0.0578,0.067166,0.0098306,0.022127
1087,12544,0.029863,0.033678,0.0098306,0.0095892
4201,49508,0.015346,0.016887,0.0098308,0.0022163
