22,104,0.20318,0.27186,0.33319,0.013894
76,401,0.11143,0.13445,0.33155,0.0035225
285,1587,0.0578,0.067166,0.33146,0.0015385
1087,6272,0.029863,0.033678,0.33162,0.001653
4201,24754,0.015346,0.016887,0.33165,0.00034698
16601,98684,0.0077376,0.0085021,0.33169,5.8042e-05
