1.52229943e-03,3.92991093e-03,5.26482663e-03,8.44123938e-03,9.80422414e-03,1.64468767e-02,1.70966557e-02,2.16483353e-02
2.05976555e-03,5.55965079e-03,7.05299026e-03,1.02266240e-02,1.18527892e-02,2.05898573e-02,2.21843165e-02,2.66422639e-02
2.34455509e-03,6.70578957e-03,8.73623586e-03,1.28519540e-02,1.50205092e-02,2.62326851e-02,2.79976521e-02,3.50622718e-02
2.98927832e-03,8.05085721e-03,1.05287770e-02,1.67649084e-02,1.92139856e-02,3.28401559e-02,3.62146836e-02,4.47574717e-02
3.34810845e-03,9.56038698e-03,1.26063570e-02,2.08273958e-02,2.31589429e-02,4.15574774e-02,4.41758305e-02,5.44232167e-02
3.89700604e-03,1.11613062e-02,1.46789949e-02,2.42156060e-02,2.77696716e-02,4.67664812e-02,5.02794111e-02,6.42988857e-02
5.17272593e-03,1.40795796e-02,1.88496817e-02,2.90540769e-02,3.33939883e-02,5.79398422e-02,6.27332324e-02,8.43670015e-02
6.38644898e-03,1.70381675e-02,2.23088198e-02,3.18448994e-02,3.75322028e-02,6.56163132e-02,7.07517677e-02,8.81443951e-02
6.84106809e-03,1.82042765e-02,2.49733388e-02,3.68827574e-02,4.42447860e-02,7.65499395e-02,8.31579750e-02,1.03948591e-01
8.12179979e-03,2.24843871e-02,3.02158488e-02,4.36981578e-02,5.25383512e-02,8.79107172e-02,9.47343155e-02,1.21931295e-01
