1.03385031e-04,3.04829509e-05,3.82326542e-05,4.47553061e-05,6.24081027e-05,6.93058694e-05,8.70684825e-05,9.02900567e-05
2.55850197e-05,4.05356385e-05,5.57976351e-05,6.83414219e-05,7.75207660e-05,8.01558358e-05,1.03426076e-04,1.04462370e-04
2.94685932e-05,5.83088298e-05,5.87491650e-05,9.20816502e-05,8.26606741e-05,9.32110668e-05,1.21864717e-04,1.10980912e-04
4.28356828e-05,6.31266121e-05,8.58311436e-05,8.54241364e-05,9.21041901e-05,1.29481250e-04,1.29768134e-04,1.42885915e-04
3.43197905e-05,8.43551973e-05,8.88007294e-05,9.65882710e-05,1.17148486e-04,1.56862956e-04,1.37764900e-04,1.40457620e-04
5.08481701e-05,7.06427864e-05,8.92393617e-05,2.69609165e-04,1.20349389e-04,1.71695122e-04,1.67510109e-04,1.49830890e-04
5.13029286e-05,8.94522850e-05,1.29587489e-04,1.70012631e-04,6.27491184e-04,1.88850555e-04,1.77104840e-04,2.91100775e-04
5.60533602e-05,2.57904207e-04,3.90497485e-04,1.41241138e-04,1.32140429e-04,2.08077889e-04,2.85238822e-04,2.02529455e-04
4.78504560e-05,1.21855566e-04,1.66353526e-04,1.79261020e-04,1.73021547e-04,2.12350130e-04,1.68635334e-04,1.88433253e-04
6.30127881e-05,1.31403525e-04,1.67920759e-04,1.81421332e-04,1.73782358e-04,1.97896107e-04,2.02499079e-04,3.73970506e-04
