2.11737500e-05,3.36848433e-05,3.64283437e-05,3.89348728e-05,4.94607928e-05,6.19954561e-05,5.65751306e-05,7.09755186e-05
3.56823729e-05,4.34647633e-05,4.90335816e-05,5.56704547e-05,4.11927797e-05,6.91463202e-05,6.47046013e-05,6.55491457e-05
3.92467918e-05,6.50191579e-05,4.63020730e-05,7.70849766e-05,6.01699880e-05,6.47689171e-05,8.38886651e-05,9.89504545e-05
4.94024000e-05,5.96815048e-05,5.61096988e-05,8.01018504e-05,6.62621244e-05,1.12785387e-04,1.23190330e-04,1.47885030e-04
4.86525055e-05,7.05753511e-05,7.80746566e-05,8.74941723e-05,1.06365503e-04,1.23242370e-04,9.16707169e-05,1.43394636e-04
7.56571889e-05,7.59300721e-05,1.02149209e-04,1.35689498e-04,1.00456136e-04,1.43181777e-04,1.87329968e-04,1.72638091e-04
1.04569505e-04,1.19293565e-04,1.00707143e-04,1.41141469e-04,1.32680134e-04,1.23008670e-04,1.84699672e-04,1.92098335e-04
3.42041206e-04,3.72580451e-04,3.67174954e-05,1.13820256e-04,1.06976168e-04,1.39052623e-04,1.26128005e-04,1.65478576e-04
9.38275963e-05,1.24296760e-04,1.35502961e-04,1.29486906e-04,1.63430864e-04,1.53762110e-04,1.83144400e-04,2.47145046e-04
1.30277854e-04,1.34007273e-04,1.35457283e-04,1.37619992e-04,1.53381094e-04,1.47604556e-04,1.84537038e-04,1.85924682e-04
