1.87845681e-05,2.15918133e-05,2.42679287e-05,2.22380055e-05,3.28457436e-05,2.94053199e-05,2.69306333e-05,2.86287421e-05
2.80141136e-05,3.97234327e-05,2.95962752e-05,2.86156338e-05,3.02318649e-05,2.68404229e-05,2.67202830e-05,3.50243852e-05
1.14692178e-04,5.45470832e-05,4.35472090e-05,3.66548110e-05,3.08968462e-05,2.94608908e-05,3.26928406e-05,2.92991166e-05
9.97181427e-05,4.68681764e-05,3.95404143e-05,3.40016049e-05,4.06261689e-05,3.61598525e-05,4.28130012e-05,3.92332419e-05
2.99172164e-05,5.09110398e-05,3.67457827e-05,3.64316541e-05,4.12125885e-05,3.95183321e-05,4.65777109e-05,1.71135312e-03
5.10452139e-05,3.85616353e-05,3.61657790e-05,3.50207284e-05,4.38404501e-05,4.05527864e-05,4.44285264e-05,5.33969911e-05
4.03998595e-05,4.65547785e-05,5.31831814e-05,3.82783314e-05,4.62456106e-05,4.36701691e-05,3.91942305e-05,6.06264022e-05
4.94873164e-05,2.93045156e-05,7.36787731e-05,3.80534684e-05,3.20743844e-05,4.03314019e-05,5.77449692e-05,4.85734793e-05
3.06173246e-05,3.28797481e-05,4.94743791e-05,4.86533723e-05,3.78830467e-05,4.64024584e-05,6.24057541e-05,4.44400543e-05
3.61510786e-05,4.49785107e-05,4.78189614e-05,5.64384944e-05,4.35221299e-05,3.80188925e-05,4.50076715e-05,5.48790281e-05
