9.53591496e-05,1.28566797e-04,1.13097222e-04,1.64389550e-04,1.19543516e-04,1.79190443e-04,1.72437416e-04,1.81285349e-04
7.64600221e-05,1.12429896e-04,1.15709162e-04,1.40015193e-04,1.34495891e-04,2.55144629e-04,1.63518854e-04,1.66722835e-04
6.01934720e-05,1.05970888e-04,1.45374266e-04,1.34100479e-04,1.96301951e-04,2.14110060e-04,2.48142053e-04,2.11802033e-04
7.69722624e-05,1.10352457e-04,1.53235057e-04,1.51905074e-04,1.59667680e-04,2.96929806e-04,2.73583279e-04,5.06624196e-04
1.00892261e-04,1.36089976e-04,1.54421366e-04,1.76752454e-04,2.18270201e-04,2.66183207e-04,3.30451029e-04,4.03917226e-04
1.33920118e-04,1.55481766e-04,3.68765214e-04,2.19727159e-04,5.19870482e-04,2.84279665e-04,3.53793274e-04,3.13565162e-04
1.07934698e-04,1.56090871e-04,2.48484037e-04,2.44451156e-04,2.65900070e-04,4.84219745e-04,5.21443377e-04,4.35036242e-04
1.94265225e-04,9.22530830e-04,1.69479630e-03,2.27434907e-04,2.93303828e-04,4.80417161e-04,5.58737897e-04,4.43785298e-04
8.91527211e-05,1.54464434e-04,2.18372261e-04,3.47883322e-04,2.54111457e-04,3.93936762e-04,4.45729403e-04,5.86884245e-04
1.36964058e-04,1.79768042e-04,3.16946253e-04,3.51213126e-04,6.33042246e-04,5.27662227e-04,4.41548163e-04,6.50095730e-04
