1.47905196e-04,2.97427222e-04,3.74283517e-04,5.20318908e-04,5.98073442e-04,9.72914233e-04,1.04312356e-03,1.29489455e-03
1.93660410e-04,4.28141216e-04,5.40846427e-04,7.74681968e-04,8.93876501e-04,1.47479907e-03,1.60521243e-03,1.96738621e-03
2.44500759e-04,5.79474387e-04,7.49912559e-04,1.09753486e-03,1.25709151e-03,2.09574645e-03,2.27075281e-03,2.75175817e-03
3.14317789e-04,7.76232806e-04,9.94750616e-04,1.45797450e-03,1.67847576e-03,2.83765185e-03,3.03688501e-03,3.72629290e-03
3.83592210e-04,9.57915469e-04,1.26885294e-03,1.85531527e-03,2.16515286e-03,3.61711832e-03,3.92407787e-03,4.83679174e-03
4.52441341e-04,1.19751807e-03,1.66629271e-03,2.31033767e-03,2.70194804e-03,4.58801976e-03,4.94033124e-03,6.09265504e-03
5.40358812e-04,1.48099142e-03,1.90763679e-03,2.84602197e-03,3.35413216e-03,5.61339117e-03,6.06319279e-03,7.52823955e-03
7.48222403e-04,1.93962145e-03,2.48089317e-03,3.48690294e-03,4.09506232e-03,6.86545987e-03,7.50037213e-03,9.09876160e-03
7.32758020e-04,2.07404206e-03,2.71414210e-03,4.10596952e-03,4.72844207e-03,8.02421433e-03,8.63822511e-03,1.06789333e-02
8.47706997e-04,2.39133320e-03,3.17415432e-03,4.69537220e-03,5.45720018e-03,9.37873732e-03,1.01412876e-02,1.23619663e-02
