1.00000000e-02,2.52241687e-01
1.12201845e-02,2.52003879e-01
1.25892541e-02,2.51739326e-01
1.41253754e-02,2.51445331e-01
1.58489319e-02,2.51119029e-01
1.77827941e-02,2.50757341e-01
1.99526231e-02,2.50357057e-01
2.23872114e-02,2.49914836e-01
2.51188643e-02,2.49427251e-01
2.81838293e-02,2.48890867e-01
3.16227766e-02,2.48302330e-01
3.54813389e-02,2.47658499e-01
3.98107171e-02,2.46956615e-01
4.46683592e-02,2.46194545e-01
5.01187234e-02,2.45371111e-01
5.62341325e-02,2.44486617e-01
6.30957344e-02,2.43543842e-01
7.07945784e-02,2.42551989e-01
7.94328235e-02,2.41512358e-01
8.91250938e-02,2.40424146e-01
1.00000000e-01,2.39298100e-01
1.12201845e-01,2.38149682e-01
1.25892541e-01,2.37000393e-01
1.41253754e-01,2.35879501e-01
1.58489319e-01,2.34826294e-01
1.77827941e-01,2.33893042e-01
1.99526231e-01,2.33148825e-01
2.23872114e-01,2.32684358e-01
2.51188643e-01,2.32617703e-01
2.81838293e-01,2.39425567e-01
3.16227766e-01,2.62695255e-01
3.54813389e-01,2.87326153e-01
3.98107171e-01,3.13160937e-01
4.46683592e-01,3.39975381e-01
5.01187234e-01,3.67473923e-01
5.62341325e-01,3.95290072e-01
6.30957344e-01,4.22993243e-01
7.07945784e-01,4.50103025e-01
7.94328235e-01,4.76110660e-01
8.91250938e-01,5.00505848e-01
1.00000000e+00,5.22805255e-01
1.02920053e+00,5.28000692e-01
1.05925373e+00,5.33031766e-01
1.09018449e+00,5.37892672e-01
1.12201845e+00,5.42577907e-01
1.15478198e+00,5.47082271e-01
1.18850223e+00,5.51400870e-01
1.22320712e+00,5.55529115e-01
1.25892541e+00,5.59462718e-01
1.29568670e+00,5.63197688e-01
1.33352143e+00,5.66730320e-01
1.37246096e+00,5.70057188e-01
1.41253754e+00,5.73175130e-01
1.45378439e+00,5.76081237e-01
1.49623566e+00,5.78772840e-01
1.53992653e+00,5.81247493e-01
1.58489319e+00,5.83502965e-01
1.63117291e+00,5.85537220e-01
1.67880402e+00,5.87348410e-01
1.72782598e+00,5.88934862e-01
1.77827941e+00,5.90295071e-01
1.83020611e+00,5.91427690e-01
1.88364909e+00,5.92331529e-01
1.93865264e+00,5.93005551e-01
1.99526231e+00,5.93448874e-01
2.05352503e+00,5.93660774e-01
2.11348904e+00,5.93640691e-01
2.17520403e+00,5.93388240e-01
2.23872114e+00,5.92903218e-01
2.30409298e+00,5.92185623e-01
2.37137371e+00,5.91235665e-01
2.44061907e+00,5.90053786e-01
2.51188643e+00,5.88640675e-01
2.58523484e+00,5.86997292e-01
2.66072506e+00,5.85124880e-01
2.73841963e+00,5.83024991e-01
2.81838293e+00,5.80699499e-01
2.90068120e+00,5.78150619e-01
2.98538262e+00,5.75380922e-01
3.07255737e+00,5.72393349e-01
3.16227766e+00,5.69191220e-01
3.25461783e+00,5.65778244e-01
3.34965439e+00,5.62158522e-01
3.44746607e+00,5.58336550e-01
3.54813389e+00,5.54317217e-01
3.65174127e+00,5.50105801e-01
3.75837404e+00,5.45707957e-01
3.86812055e+00,5.41510229e-01
3.98107171e+00,5.43502488e-01
4.09732110e+00,5.45353802e-01
4.21696503e+00,5.47066335e-01
4.34010264e+00,5.48642528e-01
4.46683592e+00,5.50085079e-01
