2.50000000e-01,4.57216220e-01,4.56723181e-01
5.00000000e-01,5.09692339e-01,5.09425726e-01
1.00000000e+00,6.98267499e-01,6.97617850e-01
1.18850223e+00,8.22108000e-01,8.21552940e-01
1.41253754e+00,8.83989823e-01,8.82861642e-01
1.67880402e+00,9.64182741e-01,9.62901155e-01
1.99526231e+00,1.02647945e+00,1.02565871e+00
2.37137371e+00,1.04547472e+00,1.04368480e+00
2.81838293e+00,1.06846521e+00,1.06743789e+00
3.34965439e+00,1.03371385e+00,1.03287438e+00
3.98107171e+00,1.01052500e+00,1.00941585e+00
4.73151259e+00,9.69080124e-01,9.68460985e-01
5.62341325e+00,9.14069266e-01,9.13210155e-01
6.68343918e+00,8.60826016e-01,8.60228553e-01
7.94328235e+00,8.01265226e-01,8.00450248e-01
9.44060876e+00,7.50880887e-01,7.50178565e-01
1.12201845e+01,6.90899861e-01,6.90196466e-01
1.33352143e+01,6.29749531e-01,6.29142060e-01
1.58489319e+01,5.67267405e-01,5.66779700e-01
1.88364909e+01,5.04984335e-01,5.04437569e-01
2.23872114e+01,4.49086646e-01,4.48641110e-01
2.66072506e+01,3.97952842e-01,3.97574941e-01
3.16227766e+01,3.49333441e-01,3.49016509e-01
3.75837404e+01,3.06552347e-01,3.06159403e-01
4.46683592e+01,2.70630286e-01,2.70395262e-01
5.30884444e+01,2.36668841e-01,2.36411261e-01
6.30957344e+01,2.08605289e-01,2.08420626e-01
7.49894209e+01,1.83618198e-01,1.83412673e-01
8.91250938e+01,1.62696450e-01,1.62542121e-01
1.05925373e+02,1.44588757e-01,1.44460610e-01
1.25892541e+02,1.28941713e-01,1.28819476e-01
1.49623566e+02,1.15572071e-01,1.15470045e-01
1.77827941e+02,1.04016438e-01,1.03920239e-01
2.11348904e+02,9.45883571e-02,9.45198663e-02
2.51188643e+02,8.66398428e-02,8.65701111e-02
2.98538262e+02,7.95484327e-02,7.94805168e-02
3.54813389e+02,7.36723179e-02,7.36051231e-02
4.21696503e+02,6.84497292e-02,6.83834937e-02
5.01187234e+02,6.43351240e-02,6.42781965e-02
5.95662144e+02,6.03604896e-02,6.03026620e-02
7.07945784e+02,5.70353272e-02,5.69814896e-02
8.41395142e+02,5.45028786e-02,5.44696355e-02
1.00000000e+03,5.21881717e-02,5.21591096e-02
