0.82952,0.82831,0.82471,0.81876,0.81059,0.80035,0.78826,0.77458,0.75961,0.74367,0.72708,0.71012,0.69305,0.67608,0.65939,0.64309,0.62732,0.61216,0.59778,0.58447,0.5734,0.57293,0.63704,0.80025,1.1718,2.6493,5.2231,1.1513,0.60044,0.47256,0.46824,0.46605,0.46648,0.47002,0.47721,0.48858,0.50447,0.52456,0.54681,0.6015,0.66342,0.6015,0.54681,0.52456,0.50447,0.48858,0.47721,0.47002,0.46648,0.46605,0.46824,0.47256,0.60044,1.1513,5.2231,2.6493,1.1718,0.80025,0.63704,0.57293,0.5734,0.58447,0.59778,0.61216,0.62732,0.64309,0.65939,0.67608,0.69305,0.71012,0.72708,0.74367,0.75961,0.77458,0.78826,0.80035,0.81059,0.81876,0.82471,0.82831,0.82952
0.80371,0.80264,0.79946,0.79419,0.78689,0.77767,0.7667,0.75419,0.74039,0.72561,0.71012,0.69423,0.6782,0.66223,0.64652,0.63122,0.61646,0.60235,0.5891,0.57717,0.56865,0.58336,0.68131,0.89423,1.4555,6.3215,2.0238,0.76668,0.48317,0.47901,0.47686,0.47719,0.48059,0.48776,0.49952,0.51678,0.54037,0.57041,0.60443,0.63441,0.64696,0.63441,0.60443,0.57041,0.54037,0.51678,0.49952,0.48776,0.48059,0.47719,0.47686,0.47901,0.48317,0.76668,2.0238,6.3215,1.4555,0.89423,0.68131,0.58336,0.56865,0.57717,0.5891,0.60235,0.61646,0.63122,0.64652,0.66223,0.6782,0.69423,0.71012,0.72561,0.74039,0.75419,0.7667,0.77767,0.78689,0.79419,0.79946,0.80264,0.80371
0.77793,0.77701,0.77424,0.76963,0.76319,0.75498,0.74512,0.73375,0.72111,0.70745,0.69305,0.6782,0.66314,0.64813,0.63335,0.61898,0.60515,0.59204,0.57991,0.5695,0.56552,0.60953,0.74321,1.0363,2.0407,9.243,1.143,0.5323,0.48837,0.48663,0.48732,0.49107,0.49869,0.51123,0.53004,0.55689,0.59384,0.64235,0.69996,0.75345,0.77668,0.75345,0.69996,0.64235,0.59384,0.55689,0.53004,0.51123,0.49869,0.49107,0.48732,0.48663,0.48837,0.5323,1.143,9.243,2.0407,1.0363,0.74321,0.60953,0.56552,0.5695,0.57991,0.59204,0.60515,0.61898,0.63335,0.64813,0.66314,0.6782,0.69305,0.70745,0.72111,0.73375,0.74512,0.75498,0.76319,0.76963,0.77424,0.77701,0.77793
0.75241,0.75162,0.74925,0.74527,0.73968,0.73246,0.72369,0.71347,0.70197,0.68942,0.67608,0.66223,0.64813,0.63402,0.62012,0.60661,0.59368,0.58151,0.57049,0.56203,0.57051,0.65337,0.83242,1.2749,3.9467,2.2815,0.73112,0.49614,0.49512,0.49656,0.50113,0.50975,0.52365,0.5446,0.5752,0.61935,0.68269,0.77199,0.88912,1.0106,1.0678,1.0106,0.88912,0.77199,0.68269,0.61935,0.5752,0.5446,0.52365,0.50975,0.50113,0.49656,0.49512,0.49614,0.73112,2.2815,3.9467,1.2749,0.83242,0.65337,0.57051,0.56203,0.57049,0.58151,0.59368,0.60661,0.62012,0.63402,0.64813,0.66223,0.67608,0.68942,0.70197,0.71347,0.72369,0.73246,0.73968,0.74527,0.74925,0.75162,0.75241
0.72728,0.72662,0.72464,0.72129,0.71651,0.71027,0.70257,0.69347,0.68311,0.67167,0.65939,0.64652,0.63335,0.62012,0.60706,0.59438,0.58228,0.57102,0.56117,0.55643,0.59804,0.71824,0.97,1.7582,27.267,1.1644,0.50254,0.50245,0.50497,0.51082,0.52103,0.53704,0.56107,0.59661,0.64959,0.73061,0.85959,1.0745,1.4384,1.9691,2.3025,1.9691,1.4384,1.0745,0.85959,0.73061,0.64959,0.59661,0.56107,0.53704,0.52103,0.51082,0.50497,0.50245,0.50254,1.1644,27.267,1.7582,0.97,0.71824,0.59804,0.55643,0.56117,0.57102,0.58228,0.59438,0.60706,0.62012,0.63335,0.64652,0.65939,0.67167,0.68311,0.69347,0.70257,0.71027,0.71651,0.72129,0.72464,0.72662,0.72728
0.70267,0.70214,0.70053,0.69778,0.6938,0.68851,0.68187,0.67389,0.66466,0.65432,0.64309,0.63122,0.61898,0.60661,0.59438,0.58251,0.57122,0.56084,0.55244,0.56475,0.65038,0.81603,1.2092,3.27,2.4873,0.70695,0.50906,0.51296,0.52056,0.53301,0.55207,0.5805,0.62299,0.68821,0.79383,0.98166,1.3758,2.5483,20.131,4.4255,2.9874,4.4255,20.131,2.5483,1.3758,0.98166,0.79383,0.68821,0.62299,0.5805,0.55207,0.53301,0.52056,0.51296,0.50906,0.70695,2.4873,3.27,1.2092,0.81603,0.65038,0.56475,0.55244,0.56084,0.57122,0.58251,0.59438,0.60661,0.61898,0.63122,0.64309,0.65432,0.66466,0.67389,0.68187,0.68851,0.6938,0.69778,0.70053,0.70214,0.70267
0.67868,0.67827,0.67702,0.67484,0.67162,0.66726,0.66166,0.65479,0.64669,0.63747,0.62732,0.61646,0.60515,0.59368,0.58228,0.57122,0.56073,0.5512,0.54739,0.61048,0.73166,0.97697,1.7309,41.643,1.1374,0.51546,0.52109,0.53097,0.54648,0.56981,0.60455,0.65722,0.74083,0.88552,1.1794,2.0307,18.82,2.158,0.99282,0.68734,0.61202,0.68734,0.99282,2.158,18.82,2.0307,1.1794,0.88552,0.74083,0.65722,0.60455,0.56981,0.54648,0.53097,0.52109,0.51546,1.1374,41.643,1.7309,0.97697,0.73166,0.61048,0.54739,0.5512,0.56073,0.57122,0.58228,0.59368,0.60515,0.61646,0.62732,0.63747,0.64669,0.65479,0.66166,0.66726,0.67162,0.67484,0.67702,0.67827,0.67868
0.65538,0.65508,0.65417,0.65254,0.65007,0.64661,0.64203,0.63626,0.6293,0.62122,0.61216,0.60235,0.59204,0.58151,0.57102,0.56084,0.5512,0.54237,0.5911,0.68795,0.86464,1.2911,3.7883,2.2063,0.6524,0.52978,0.54263,0.56229,0.59159,0.6355,0.70361,0.81699,1.0323,1.5691,4.8742,2.7885,0.92121,0.50371,0.33471,0.29761,0.29689,0.29761,0.33471,0.50371,0.92121,2.7885,4.8742,1.5691,1.0323,0.81699,0.70361,0.6355,0.59159,0.56229,0.54263,0.52978,0.6524,2.2063,3.7883,1.2911,0.86464,0.68795,0.5911,0.54237,0.5512,0.56084,0.57102,0.58151,0.59204,0.60235,0.61216,0.62122,0.6293,0.63626,0.64203,0.64661,0.65007,0.65254,0.65417,0.65508,0.65538
0.63284,0.63265,0.63206,0.63096,0.6292,0.62662,0.62305,0.61838,0.61258,0.60567,0.59778,0.5891,0.57991,0.57049,0.56117,0.55244,0.54739,0.5911,0.67423,0.817,1.1187,2.1846,6.8231,0.96202,0.53899,0.5557,0.58094,0.61863,0.6761,0.76869,0.93445,1.3,2.6885,6.21,1.1243,0.5256,0.30601,0.30292,0.30029,0.29848,0.29782,0.29848,0.30029,0.30292,0.30601,0.5256,1.1243,6.21,2.6885,1.3,0.93445,0.76869,0.6761,0.61863,0.58094,0.5557,0.53899,0.96202,6.8231,2.1846,1.1187,0.817,0.67423,0.5911,0.54739,0.55244,0.56117,0.57049,0.57991,0.5891,0.59778,0.60567,0.61258,0.61838,0.62305,0.62662,0.6292,0.63096,0.63206,0.63265,0.63284
0.61117,0.61108,0.6108,0.6102,0.60913,0.60741,0.60485,0.6013,0.5967,0.59106,0.58447,0.57717,0.5695,0.56203,0.55643,0.56475,0.61048,0.68795,0.817,1.0707,1.8008,26.179,1.4056,0.54786,0.5694,0.60197,0.65135,0.72913,0.86225,1.1305,1.9153,28.959,1.5626,0.62217,0.32677,0.30803,0.30496,0.30214,0.29977,0.29815,0.29757,0.29815,0.29977,0.30214,0.30496,0.30803,0.32677,0.62217,1.5626,28.959,1.9153,1.1305,0.86225,0.72913,0.65135,0.60197,0.5694,0.54786,1.4056,26.179,1.8008,1.0707,0.817,0.68795,0.61048,0.56475,0.55643,0.56203,0.5695,0.57717,0.58447,0.59106,0.5967,0.6013,0.60485,0.60741,0.60913,0.6102,0.6108,0.61108,0.61117
0.59054,0.59056,0.59057,0.59047,0.59009,0.58924,0.58773,0.5854,0.58218,0.5781,0.5734,0.56865,0.56552,0.57051,0.59804,0.65038,0.73166,0.86464,1.1187,1.8008,10.005,1.8254,0.64814,0.58158,0.62309,0.688,0.79567,0.99821,1.4975,4.5205,2.5364,0.78221,0.38121,0.3117,0.30868,0.30571,0.30286,0.30028,0.29815,0.29671,0.2962,0.29671,0.29815,0.30028,0.30286,0.30571,0.30868,0.3117,0.38121,0.78221,2.5364,4.5205,1.4975,0.99821,0.79567,0.688,0.62309,0.58158,0.64814,1.8254,10.005,1.8008,1.1187,0.86464,0.73166,0.65038,0.59804,0.57051,0.56552,0.56865,0.5734,0.5781,0.58218,0.5854,0.58773,0.58924,0.59009,0.59047,0.59057,0.59056,0.59054
0.57146,0.57158,0.57191,0.57235,0.57275,0.57293,0.57275,0.57216,0.57129,0.57084,0.57293,0.58336,0.60953,0.65337,0.71824,0.81603,0.97697,1.2911,2.1846,26.179,1.8254,0.70075,0.58901,0.63967,0.72265,0.87079,1.1908,2.329,7.5852,1.0732,0.46702,0.3143,0.31133,0.30834,0.30541,0.30257,0.29992,0.29755,0.29562,0.29433,0.29388,0.29433,0.29562,0.29755,0.29992,0.30257,0.30541,0.30834,0.31133,0.3143,0.46702,1.0732,7.5852,2.329,1.1908,0.87079,0.72265,0.63967,0.58901,0.70075,1.8254,26.179,2.1846,1.2911,0.97697,0.81603,0.71824,0.65337,0.60953,0.58336,0.57293,0.57084,0.57129,0.57216,0.57275,0.57293,0.57275,0.57235,0.57191,0.57158,0.57146
0.55615,0.55645,0.55733,0.55876,0.56074,0.56341,0.56727,0.5737,0.58543,0.60581,0.63704,0.68131,0.74321,0.83242,0.97,1.2092,1.7309,3.7883,6.8231,1.4056,0.64814,0.58901,0.6461,0.74481,0.93669,1.4308,5.1056,1.9401,0.63344,0.3165,0.3135,0.31046,0.30743,0.30445,0.30158,0.29886,0.29636,0.29416,0.29239,0.29122,0.2908,0.29122,0.29239,0.29416,0.29636,0.29886,0.30158,0.30445,0.30743,0.31046,0.3135,0.3165,0.63344,1.9401,5.1056,1.4308,0.93669,0.74481,0.6461,0.58901,0.64814,1.4056,6.8231,3.7883,1.7309,1.2092,0.97,0.83242,0.74321,0.68131,0.63704,0.60581,0.58543,0.5737,0.56727,0.56341,0.56074,0.55876,0.55733,0.55645,0.55615
0.56572,0.56694,0.57073,0.57742,0.58764,0.60226,0.62238,0.64947,0.68562,0.73405,0.80025,0.89423,1.0363,1.2749,1.7582,3.27,41.643,2.2063,0.96202,0.54786,0.58158,0.63967,0.74481,0.96412,1.6278,63.168,1.1494,0.43817,0.31575,0.31261,0.30944,0.30629,0.30322,0.30026,0.29744,0.29481,0.29241,0.29033,0.28867,0.28759,0.28721,0.28759,0.28867,0.29033,0.29241,0.29481,0.29744,0.30026,0.30322,0.30629,0.30944,0.31261,0.31575,0.43817,1.1494,63.168,1.6278,0.96412,0.74481,0.63967,0.58158,0.54786,0.96202,2.2063,41.643,3.27,1.7582,1.2749,1.0363,0.89423,0.80025,0.73405,0.68562,0.64947,0.62238,0.60226,0.58764,0.57742,0.57073,0.56694,0.56572
0.65152,0.65417,0.66227,0.67631,0.69718,0.72638,0.76627,0.82071,0.89629,1.0051,1.1718,1.4555,2.0407,3.9467,27.267,2.4873,1.1374,0.6524,0.53899,0.5694,0.62309,0.72265,0.93669,1.6278,18.746,0.91423,0.34696,0.31517,0.31185,0.30851,0.30521,0.30199,0.2989,0.29594,0.29317,0.29059,0.28827,0.28628,0.2847,0.28366,0.2833,0.28366,0.2847,0.28628,0.28827,0.29059,0.29317,0.29594,0.2989,0.30199,0.30521,0.30851,0.31185,0.31517,0.34696,0.91423,18.746,1.6278,0.93669,0.72265,0.62309,0.5694,0.53899,0.6524,1.1374,2.4873,27.267,3.9467,2.0407,1.4555,1.1718,1.0051,0.89629,0.82071,0.76627,0.72638,0.69718,0.67631,0.66227,0.65417,0.65152
0.81057,0.81561,0.83116,0.85862,0.9007,0.96225,1.052,1.1864,1.4008,1.7847,2.6493,6.3215,9.243,2.2815,1.1644,0.70695,0.51546,0.52978,0.5557,0.60197,0.688,0.87079,1.4308,63.168,0.91423,0.31967,0.31485,0.31134,0.30782,0.30434,0.30096,0.29771,0.2946,0.29166,0.28892,0.28639,0.28412,0.28218,0.28064,0.27964,0.27929,0.27964,0.28064,0.28218,0.28412,0.28639,0.28892,0.29166,0.2946,0.29771,0.30096,0.30434,0.30782,0.31134,0.31485,0.31967,0.91423,63.168,1.4308,0.87079,0.688,0.60197,0.5557,0.52978,0.51546,0.70695,1.1644,2.2815,9.243,6.3215,2.6493,1.7847,1.4008,1.1864,1.052,0.96225,0.9007,0.85862,0.83116,0.81561,0.81057
1.0997,1.1111,1.1469,1.2126,1.3201,1.4942,1.7917,2.3727,3.9163,18.54,5.2231,2.0238,1.143,0.73112,0.50254,0.50906,0.52109,0.54263,0.58094,0.65135,0.79567,1.1908,5.1056,1.1494,0.34696,0.31485,0.31117,0.30746,0.3038,0.30024,0.29681,0.29353,0.29043,0.28752,0.28481,0.28232,0.28009,0.27818,0.27667,0.27568,0.27533,0.27568,0.27667,0.27818,0.28009,0.28232,0.28481,0.28752,0.29043,0.29353,0.29681,0.30024,0.3038,0.30746,0.31117,0.31485,0.34696,1.1494,5.1056,1.1908,0.79567,0.65135,0.58094,0.54263,0.52109,0.50906,0.50254,0.73112,1.143,2.0238,5.2231,18.54,3.9163,2.3727,1.7917,1.4942,1.3201,1.2126,1.1469,1.1111,1.0997
1.726,1.7608,1.8753,2.1065,2.5577,3.5719,7.2179,26.327,3.8964,1.8938,1.1513,0.76668,0.5323,0.49614,0.50245,0.51296,0.53097,0.56229,0.61863,0.72913,0.99821,2.329,1.9401,0.43817,0.31517,0.31134,0.30746,0.30361,0.29986,0.29626,0.29281,0.28954,0.28647,0.28359,0.28091,0.27846,0.27627,0.27438,0.27289,0.27191,0.27156,0.27191,0.27289,0.27438,0.27627,0.27846,0.28091,0.28359,0.28647,0.28954,0.29281,0.29626,0.29986,0.30361,0.30746,0.31134,0.31517,0.43817,1.9401,2.329,0.99821,0.72913,0.61863,0.56229,0.53097,0.51296,0.50245,0.49614,0.5323,0.76668,1.1513,1.8938,3.8964,26.327,7.2179,3.5719,2.5577,2.1065,1.8753,1.7608,1.726
3.7749,3.9874,4.8064,7.3791,32.263,9.1748,3.4509,1.9251,1.2339,0.84603,0.60044,0.48317,0.48837,0.49512,0.50497,0.52056,0.54648,0.59159,0.6761,0.86225,1.4975,7.5852,0.63344,0.31575,0.31185,0.30782,0.3038,0.29986,0.29607,0.29245,0.28901,0.28578,0.28274,0.27991,0.27729,0.27489,0.27274,0.27088,0.2694,0.26842,0.26807,0.26842,0.2694,0.27088,0.27274,0.27489,0.27729,0.27991,0.28274,0.28578,0.28901,0.29245,0.29607,0.29986,0.3038,0.30782,0.31185,0.31575,0.63344,7.5852,1.4975,0.86225,0.6761,0.59159,0.54648,0.52056,0.50497,0.49512,0.48837,0.48317,0.60044,0.84603,1.2339,1.9251,3.4509,9.1748,32.263,7.3791,4.8064,3.9874,3.7749
144.63,41.595,13.155,6.0716,3.4069,2.1366,1.4351,1.0067,0.72537,0.52986,0.47256,0.47901,0.48663,0.49656,0.51082,0.53301,0.56981,0.6355,0.76869,1.1305,4.5205,1.0732,0.3165,0.31261,0.30851,0.30434,0.30024,0.29626,0.29245,0.28884,0.28544,0.28225,0.27927,0.27651,0.27396,0.27162,0.26952,0.2677,0.26624,0.26526,0.26491,0.26526,0.26624,0.2677,0.26952,0.27162,0.27396,0.27651,0.27927,0.28225,0.28544,0.28884,0.29245,0.29626,0.30024,0.30434,0.30851,0.31261,0.3165,1.0732,4.5205,1.1305,0.76869,0.6355,0.56981,0.53301,0.51082,0.49656,0.48663,0.47901,0.47256,0.52986,0.72537,1.0067,1.4351,2.1366,3.4069,6.0716,13.155,41.595,144.63
4.8888,4.4494,3.494,2.5535,1.8315,1.3199,0.96204,0.70801,0.52337,0.46065,0.46824,0.47686,0.48732,0.50113,0.52103,0.55207,0.60455,0.70361,0.93445,1.9153,2.5364,0.46702,0.3135,0.30944,0.30521,0.30096,0.29681,0.29281,0.28901,0.28544,0.28209,0.27897,0.27607,0.27339,0.27093,0.26867,0.26665,0.26488,0.26345,0.26247,0.26212,0.26247,0.26345,0.26488,0.26665,0.26867,0.27093,0.27339,0.27607,0.27897,0.28209,0.28544,0.28901,0.29281,0.29681,0.30096,0.30521,0.30944,0.3135,0.46702,2.5364,1.9153,0.93445,0.70361,0.60455,0.55207,0.52103,0.50113,0.48732,0.47686,0.46824,0.46065,0.52337,0.70801,0.96204,1.3199,1.8315,2.5535,3.494,4.4494,4.8888
3.3465,3.1088,2.5554,1.9553,1.452,1.0702,0.78953,0.58301,0.44822,0.45658,0.46605,0.47719,0.49107,0.50975,0.53704,0.5805,0.65722,0.81699,1.3,28.959,0.78221,0.3143,0.31046,0.30629,0.30199,0.29771,0.29353,0.28954,0.28578,0.28225,0.27897,0.27593,0.27313,0.27055,0.26819,0.26604,0.2641,0.26241,0.26102,0.26005,0.2597,0.26005,0.26102,0.26241,0.2641,0.26604,0.26819,0.27055,0.27313,0.27593,0.27897,0.28225,0.28578,0.28954,0.29353,0.29771,0.30199,0.30629,0.31046,0.3143,0.78221,28.959,1.3,0.81699,0.65722,0.5805,0.53704,0.50975,0.49107,0.47719,0.46605,0.45658,0.44822,0.58301,0.78953,1.0702,1.452,1.9553,2.5554,3.1088,3.3465
3.661,3.3594,2.6837,1.9907,1.4388,1.0367,0.74974,0.54309,0.44489,0.45484,0.46648,0.48059,0.49869,0.52365,0.56107,0.62299,0.74083,1.0323,2.6885,1.5626,0.38121,0.31133,0.30743,0.30322,0.2989,0.2946,0.29043,0.28647,0.28274,0.27927,0.27607,0.27313,0.27044,0.26798,0.26573,0.2637,0.26187,0.26027,0.25894,0.258,0.25765,0.258,0.25894,0.26027,0.26187,0.2637,0.26573,0.26798,0.27044,0.27313,0.27607,0.27927,0.28274,0.28647,0.29043,0.2946,0.2989,0.30322,0.30743,0.31133,0.38121,1.5626,2.6885,1.0323,0.74083,0.62299,0.56107,0.52365,0.49869,0.48059,0.46648,0.45484,0.44489,0.54309,0.74974,1.0367,1.4388,1.9907,2.6837,3.3594,3.661
7.5392,6.3485,4.28,2.7339,1.7764,1.1897,0.81683,0.5687,0.44406,0.45583,0.47002,0.48776,0.51123,0.5446,0.59661,0.68821,0.88552,1.5691,6.21,0.62217,0.3117,0.30834,0.30445,0.30026,0.29594,0.29166,0.28752,0.28359,0.27991,0.27651,0.27339,0.27055,0.26798,0.26564,0.26354,0.26164,0.25994,0.25845,0.25719,0.25629,0.25594,0.25629,0.25719,0.25845,0.25994,0.26164,0.26354,0.26564,0.26798,0.27055,0.27339,0.27651,0.27991,0.28359,0.28752,0.29166,0.29594,0.30026,0.30445,0.30834,0.3117,0.62217,6.21,1.5691,0.88552,0.68821,0.59661,0.5446,0.51123,0.48776,0.47002,0.45583,0.44406,0.5687,0.81683,1.1897,1.7764,2.7339,4.28,6.3485,7.5392
