2.50000000e-01,2.15441853e-01,2.13962634e-01
5.00000000e-01,3.55238954e-01,3.54789884e-01
1.00000000e+00,4.98374123e-01,4.97689857e-01
1.14815362e+00,5.17620823e-01,5.17031068e-01
1.31825674e+00,5.41528058e-01,5.40784071e-01
1.51356125e+00,5.65836509e-01,5.65466581e-01
1.73780083e+00,5.74828075e-01,5.74268512e-01
1.99526231e+00,5.75837120e-01,5.75541122e-01
2.29086765e+00,5.79631202e-01,5.79233280e-01
2.63026799e+00,5.62349550e-01,5.61325056e-01
3.01995172e+00,5.49800498e-01,5.48964330e-01
3.46736850e+00,5.31045503e-01,5.30224627e-01
3.98107171e+00,5.15977234e-01,5.15387002e-01
4.57088190e+00,4.92424885e-01,4.91752910e-01
5.24807460e+00,4.65103494e-01,4.64625134e-01
6.02559586e+00,4.36065098e-01,4.35354513e-01
6.91830971e+00,4.08776057e-01,4.08218600e-01
7.94328235e+00,3.76521725e-01,3.76097297e-01
9.12010839e+00,3.50483088e-01,3.50061833e-01
1.04712855e+01,3.14731391e-01,3.14118576e-01
1.20226443e+01,2.88584436e-01,2.88132537e-01
1.38038426e+01,2.62260133e-01,2.61824530e-01
1.58489319e+01,2.40179331e-01,2.39708649e-01
1.81970086e+01,2.13656365e-01,2.13209158e-01
2.08929613e+01,1.96895131e-01,1.96469645e-01
2.39883292e+01,1.78974159e-01,1.78661964e-01
2.75422870e+01,1.62805757e-01,1.62573643e-01
3.16227766e+01,1.49129887e-01,1.48949073e-01
3.63078055e+01,1.36165141e-01,1.36003823e-01
4.16869383e+01,1.24642403e-01,1.24471691e-01
4.78630092e+01,1.15264770e-01,1.15113643e-01
5.49540874e+01,1.06599636e-01,1.06431752e-01
6.30957344e+01,9.89988840e-02,9.88325267e-02
7.24435960e+01,9.21768032e-02,9.20718340e-02
8.31763771e+01,8.63754837e-02,8.62796604e-02
9.54992586e+01,8.10455151e-02,8.09126425e-02
1.09647820e+02,7.59388239e-02,7.58112726e-02
1.25892541e+02,7.23039800e-02,7.22043081e-02
1.44543977e+02,6.85040786e-02,6.84139835e-02
1.65958691e+02,6.57440750e-02,6.56763342e-02
1.90546072e+02,6.26922341e-02,6.26194335e-02
2.18776162e+02,6.01894290e-02,6.01093123e-02
2.51188643e+02,5.81012373e-02,5.80255923e-02
2.88403150e+02,5.62533856e-02,5.61993531e-02
3.31131121e+02,5.48111976e-02,5.47493196e-02
3.80189396e+02,5.31377075e-02,5.30681538e-02
4.36515832e+02,5.16941074e-02,5.16201135e-02
5.01187234e+02,5.03508720e-02,5.02710820e-02
5.75439937e+02,4.92279332e-02,4.91428524e-02
6.60693448e+02,4.80964823e-02,4.80200725e-02
7.58577575e+02,4.71459072e-02,4.70839548e-02
8.70963590e+02,4.61606337e-02,4.61044645e-02
1.00000000e+03,4.55791869e-02,4.55352557e-02
