8,24,0.35355,0.35355,0.096984,0.16518
32,96,0.17678,0.17678,0.096199,0.11458
128,384,0.088388,0.088388,0.095733,0.061417
512,1536,0.044194,0.044194,0.095576,0.024035
2048,6144,0.022097,0.022097,0.095542,0.0073626
8192,24576,0.011049,0.011049,0.095537,0.0019995
32768,98304,0.0055243,0.0055243,0.095536,0.00051747
