1.00000000e-02,2.03567146e-01
1.07189132e-02,2.03569153e-01
1.14895100e-02,2.03571439e-01
1.23155060e-02,2.03574096e-01
1.32008840e-02,2.03577135e-01
1.41499130e-02,2.03580636e-01
1.51671689e-02,2.03584650e-01
1.62575567e-02,2.03589273e-01
1.74263339e-02,2.03594588e-01
1.86791360e-02,2.03600700e-01
2.00220037e-02,2.03607717e-01
2.14614120e-02,2.03615804e-01
2.30043012e-02,2.03625097e-01
2.46581108e-02,2.03635787e-01
2.64308149e-02,2.03648080e-01
2.83309610e-02,2.03662223e-01
3.03677112e-02,2.03678494e-01
3.25508860e-02,2.03697221e-01
3.48910121e-02,2.03718773e-01
3.73993730e-02,2.03743571e-01
4.00880633e-02,2.03772123e-01
4.29700470e-02,2.03804995e-01
4.60592204e-02,2.03842846e-01
4.93704785e-02,2.03886439e-01
5.29197874e-02,2.03936662e-01
5.67242607e-02,2.03994528e-01
6.08022426e-02,2.04061224e-01
6.51733960e-02,2.04138118e-01
6.98587975e-02,2.04226792e-01
7.48810386e-02,2.04329090e-01
8.02643352e-02,2.04447144e-01
8.60346442e-02,2.04583441e-01
9.22197882e-02,2.04740866e-01
9.88495905e-02,2.04922783e-01
1.05956018e-01,2.05133113e-01
1.13573336e-01,2.05376435e-01
1.21738273e-01,2.05658103e-01
1.30490198e-01,2.05984379e-01
1.39871310e-01,2.06362610e-01
1.49926843e-01,2.06801420e-01
1.60705282e-01,2.07310945e-01
1.72258597e-01,2.07903119e-01
1.84642494e-01,2.08592004e-01
1.97916687e-01,2.09394183e-01
2.12145178e-01,2.10329216e-01
2.27396575e-01,2.11420159e-01
2.43744415e-01,2.12694138e-01
2.61267523e-01,2.14182963e-01
2.80050389e-01,2.15923715e-01
3.00183581e-01,2.17959248e-01
3.21764175e-01,2.20338448e-01
3.44896226e-01,2.23116094e-01
3.69691271e-01,2.26352113e-01
3.96268864e-01,2.30110096e-01
4.24757155e-01,2.34455116e-01
4.55293507e-01,2.39451194e-01
4.88025158e-01,2.45159102e-01
5.23109931e-01,2.51635284e-01
5.60716994e-01,2.58932429e-01
6.01027678e-01,2.67101688e-01
6.44236351e-01,2.76196236e-01
6.90551352e-01,2.86196508e-01
7.40196000e-01,2.96368449e-01
7.93409667e-01,3.06488617e-01
8.50448934e-01,3.16519972e-01
9.11588830e-01,3.26427907e-01
9.77124154e-01,3.35872141e-01
1.04737090e+00,3.44507757e-01
1.12266777e+00,3.52240286e-01
1.20337784e+00,3.58982911e-01
1.28989026e+00,3.64657919e-01
1.38262217e+00,3.69198031e-01
1.48202071e+00,3.72547639e-01
1.58856513e+00,3.74663935e-01
1.70276917e+00,3.75517929e-01
1.82518349e+00,3.78083687e-01
1.95639834e+00,3.86451949e-01
2.09704640e+00,3.95297752e-01
2.24780583e+00,4.03917179e-01
2.40940356e+00,4.11968316e-01
2.58261876e+00,4.19263814e-01
2.76828663e+00,4.25693142e-01
2.96730241e+00,4.31153386e-01
3.18062569e+00,4.35541303e-01
3.40928507e+00,4.38752468e-01
3.65438307e+00,4.40681673e-01
3.91710149e+00,4.41223850e-01
4.19870708e+00,4.40275391e-01
