2.50000000e-01,3.81395690e-01,3.80934182e-01
5.00000000e-01,3.33620533e-01,3.33439656e-01
1.00000000e+00,2.95170518e-01,2.94985592e-01
1.25892541e+00,3.05177497e-01,3.05155126e-01
1.58489319e+00,3.15514175e-01,3.15510458e-01
1.99526231e+00,3.27077031e-01,3.27075115e-01
2.51188643e+00,3.39141888e-01,3.39137226e-01
3.16227766e+00,3.51168488e-01,3.50503586e-01
3.98107171e+00,3.61387873e-01,3.67428711e-01
5.01187234e+00,3.71671015e-01,3.72521938e-01
6.30957344e+00,3.80629298e-01,3.80720242e-01
7.94328235e+00,3.87867330e-01,3.87809107e-01
1.00000000e+01,3.93979900e-01,3.93906204e-01
1.25892541e+01,3.98975185e-01,3.98893235e-01
1.58489319e+01,4.02953982e-01,4.02847802e-01
1.99526231e+01,4.06083970e-01,4.05945029e-01
2.51188643e+01,4.08396662e-01,4.08183763e-01
3.16227766e+01,4.08550390e-01,4.04212844e-01
3.98107171e+01,4.10998370e-01,4.11676792e-01
5.01187234e+01,4.10621768e-01,4.09262264e-01
6.30957344e+01,4.09479227e-01,4.08837784e-01
7.94328235e+01,4.09337454e-01,4.08897899e-01
1.00000000e+02,4.07864062e-01,4.07555845e-01
1.25892541e+02,4.07996830e-01,4.07879825e-01
1.58489319e+02,4.07662284e-01,4.07625158e-01
1.99526231e+02,4.07963735e-01,4.07893832e-01
2.51188643e+02,4.08551840e-01,4.08378537e-01
3.16227766e+02,4.09538836e-01,4.09206412e-01
3.98107171e+02,4.11075671e-01,4.10642372e-01
5.01187234e+02,4.12250954e-01,4.11794833e-01
6.30957344e+02,4.13093949e-01,4.12757866e-01
7.94328235e+02,4.13243133e-01,4.13027173e-01
1.00000000e+03,4.12384327e-01,4.12219621e-01
