8.69565217e-02,4.07697972e-01
1.81818182e-01,4.09783462e-01
4.00000000e-01,4.19535817e-01
1.00000000e+00,4.68373113e-01
1.20679264e+00,5.10599365e-01
1.45634848e+00,5.53151622e-01
1.75751062e+00,5.95988910e-01
2.12095089e+00,6.38582595e-01
2.55954792e+00,6.79915577e-01
3.08884360e+00,7.18764344e-01
3.72759372e+00,7.53989798e-01
4.49843267e+00,7.84697819e-01
5.42867544e+00,8.10298036e-01
6.55128557e+00,8.30500337e-01
7.90604321e+00,8.45282507e-01
9.54095476e+00,8.54940151e-01
1.15139540e+01,8.60355222e-01
1.38949549e+01,8.63484926e-01
1.67683294e+01,8.67153154e-01
2.02358965e+01,8.72670044e-01
2.44205309e+01,8.78744414e-01
2.94705170e+01,8.83904316e-01
3.55648031e+01,8.87658186e-01
4.29193426e+01,8.90062346e-01
5.17947468e+01,8.91317273e-01
6.25055193e+01,8.91641866e-01
7.54312006e+01,8.91239728e-01
9.10298178e+01,8.90274262e-01
1.09854114e+02,8.88883145e-01
1.32571137e+02,8.87134115e-01
1.59985872e+02,8.84499614e-01
1.93069773e+02,8.79597016e-01
2.32995181e+02,8.71774291e-01
2.81176870e+02,8.60459461e-01
3.39322177e+02,8.42742461e-01
4.09491506e+02,8.16390515e-01
4.94171336e+02,7.81378680e-01
5.96362332e+02,7.37547868e-01
7.19685673e+02,6.83984323e-01
8.68511374e+02,6.19246221e-01
1.04811313e+03,5.41490020e-01
1.26485522e+03,4.48412484e-01
1.52641797e+03,3.36998146e-01
1.84206997e+03,2.05628952e-01
2.22299648e+03,5.33657595e-02
2.68269580e+03,1.19746019e-01
3.23745754e+03,1.33310404e-01
3.90693994e+03,1.29946953e-01
4.71486636e+03,1.26400399e-01
5.68986603e+03,1.22101185e-01
6.86648845e+03,1.17654360e-01
8.28642773e+03,1.12108244e-01
1.00000000e+04,1.06660339e-01
