1.00000000e-03,2.25412773e-01
1.03514217e-03,2.25393592e-01
1.07151931e-03,2.27758290e-01
1.10917482e-03,2.27753276e-01
1.14815362e-03,2.25333051e-01
1.18850223e-03,2.25311901e-01
1.23026877e-03,2.25290265e-01
1.27350308e-03,2.27731290e-01
1.31825674e-03,2.27725257e-01
1.36458314e-03,2.27718992e-01
1.41253754e-03,2.27712482e-01
1.46217717e-03,2.27705714e-01
1.51356125e-03,2.25149832e-01
1.56675107e-03,2.27691369e-01
1.62181010e-03,2.27683808e-01
1.67880402e-03,2.25072693e-01
1.73780083e-03,2.25045938e-01
1.79887092e-03,2.25018658e-01
1.86208714e-03,2.24990864e-01
1.92752491e-03,2.24962536e-01
1.99526231e-03,2.24933688e-01
2.06538016e-03,2.24904329e-01
2.13796209e-03,2.27611155e-01
2.21309471e-03,2.27600354e-01
2.29086765e-03,2.27589105e-01
2.37137371e-03,2.27577405e-01
2.45470892e-03,2.27565218e-01
2.54097271e-03,2.27552530e-01
2.63026799e-03,2.27539303e-01
2.72270131e-03,2.27525525e-01
2.81838293e-03,2.27511180e-01
2.91742701e-03,2.27496218e-01
3.01995172e-03,2.27480619e-01
3.12607937e-03,2.27464354e-01
3.23593657e-03,2.27447399e-01
3.34965439e-03,2.27429702e-01
3.46736850e-03,2.27411232e-01
3.58921935e-03,2.27391963e-01
3.71535229e-03,2.27371841e-01
3.84591782e-03,2.27350829e-01
3.98107171e-03,2.27328882e-01
4.12097519e-03,2.27305954e-01
4.26579519e-03,2.27281992e-01
4.41570447e-03,2.27256935e-01
4.57088190e-03,2.27230728e-01
4.73151259e-03,2.27203331e-01
4.89778819e-03,2.27174655e-01
5.06990708e-03,2.27144644e-01
5.24807460e-03,2.27113219e-01
5.43250331e-03,2.27080307e-01
5.62341325e-03,2.27045827e-01
5.82103218e-03,2.27009691e-01
6.02559586e-03,2.26971807e-01
6.23734835e-03,2.26932078e-01
6.45654229e-03,2.26890401e-01
6.68343918e-03,2.26846661e-01
6.91830971e-03,2.26800748e-01
7.16143410e-03,2.26752526e-01
7.41310241e-03,2.26701870e-01
7.67361489e-03,2.26648639e-01
7.94328235e-03,2.26592675e-01
8.22242650e-03,2.26533821e-01
8.51138038e-03,2.26471904e-01
8.81048873e-03,2.26406743e-01
9.12010839e-03,2.26338142e-01
9.44060876e-03,2.26265899e-01
9.77237221e-03,2.26189788e-01
1.01157945e-02,2.26109577e-01
1.04712855e-02,2.26025017e-01
1.08392691e-02,2.25935842e-01
1.12201845e-02,2.25841771e-01
1.16144861e-02,2.25742501e-01
1.20226443e-02,2.25637714e-01
1.24451461e-02,2.25527070e-01
1.28824955e-02,2.25410208e-01
1.33352143e-02,2.25286746e-01
1.38038426e-02,2.25156276e-01
1.42889396e-02,2.25018369e-01
1.47910839e-02,2.24872569e-01
1.53108746e-02,2.24718387e-01
1.58489319e-02,2.24555318e-01
1.64058977e-02,2.24382818e-01
1.69824365e-02,2.24200318e-01
1.75792361e-02,2.24007214e-01
1.81970086e-02,2.23802876e-01
1.88364909e-02,2.27071798e-01
1.94984460e-02,2.32687234e-01
2.01836636e-02,2.38365596e-01
2.08929613e-02,2.44103499e-01
2.16271852e-02,2.49897418e-01
2.23872114e-02,2.55743703e-01
2.31739465e-02,2.61638601e-01
2.39883292e-02,2.67578271e-01
2.48313311e-02,2.73558808e-01
2.57039578e-02,2.79576260e-01
2.66072506e-02,2.85626652e-01
2.75422870e-02,2.91706007e-01
2.85101827e-02,2.97810362e-01
2.95120923e-02,3.03935793e-01
3.05492111e-02,3.10078427e-01
3.16227766e-02,3.16234457e-01
3.27340695e-02,3.22400154e-01
3.38844156e-02,3.28571873e-01
