8,48,0.35355,0.35355,0.047387,0.076924
32,192,0.17678,0.17678,0.047675,0.037357
128,768,0.088388,0.088388,0.047758,0.011703
512,3072,0.044194,0.044194,0.047767,0.0024101
2048,12288,0.022097,0.022097,0.047768,0.00037155
8192,49152,0.011049,0.011049,0.047768,5.0266e-05
32768,1.9661e+05,0.0055243,0.0055243,0.047768,6.481e-06
