8,48,0.35355,0.35355,0.33168,0.0037309
32,192,0.17678,0.17678,0.33169,0.00056008
128,768,0.088388,0.088388,0.3317,7.5033e-05
512,3072,0.044194,0.044194,0.3317,9.6413e-06
2048,12288,0.022097,0.022097,0.3317,1.2196e-06
8192,49152,0.011049,0.011049,0.3317,1.5328e-07
32768,1.9661e+05,0.0055243,0.0055243,0.3317,1.921e-08
